Territory,County,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
LAKE,NYAMIRA,bar soap,WHITEWASH,790.55,0.003491587,0.028240399,45.05765285,0.060600059,2.730496431
LAKE,NYAMIRA,bathing soap,AFRISENSE,20.435,0.011068243,0.014323289,62.1519591,0.059983554,3.728095386
LAKE,NYAMIRA,bathing soap,DETREX,463.2,0.007038825,0.019214872,64.44629121,0.047540818,3.063829408
LAKE,NYAMIRA,bathing soap,DIVA,4.4,0.002563424,0.01093731,54.30539415,0.01100757,0.59777044
LAKE,NYAMIRA,bathing soap,SAWA,130.6,0.001032555,0.000677702,37.59964651,0.027335452,1.027803347
LAKE,NYAMIRA,bodywash,SAWA,18.66,0.000147098,9.68E-05,50.01920131,0.26028308,13.01915177
LAKE,NYAMIRA,detergent,USHINDI,0,0,0,61.56176694,,
LAKE,NYAMIRA,dishwashing liquid,USHINDI,687.30725,0.019135002,0.0127807,61.56176694,0.2446605,15.06173269
LAKE,NYAMIRA,dishwashing paste,USHINDI,317.8,0.008847722,0.005909594,61.56176694,0.166614239,10.25706697
LAKE,NYAMIRA,fat,FRYKING,36,0.012498373,0.295081967,51.65955291,1,51.65955291
LAKE,NYAMIRA,fat,FRYMATE,643,0.018022118,0.068659904,49.7624333,0.116247265,5.784746759
LAKE,NYAMIRA,fat,MPISHI POA,284.9745,0.012406238,0.027754921,49.67336696,0.075899486,3.770183012
LAKE,NYAMIRA,glycerine,SAWA,413.0662153,0.003266892,0.002143461,50.01920131,0.049789918,2.490451953
LAKE,NYAMIRA,handwash,SAWA,59.61416667,0.00047105,0.000309347,50.01920131,0.213829073,10.69555943
LAKE,NYAMIRA,lotion,BELLEZA,120.0230208,0.035558587,0.029569101,50.01920131,0.125078239,6.25631362
LAKE,NYAMIRA,lotion,FRESCO,62.4518125,0.027285011,0.02680862,50.01920131,0.115179393,5.761181236
LAKE,NYAMIRA,margarine,ONJA,93.5,0.02054908,0.047924141,98.70452409,0.258692629,25.5341328
LAKE,NYAMIRA,milking jelly,SAWA,538.536,0.004259371,0.002794541,66.6946847,0.093268581,6.22051863
LAKE,NYAMIRA,oil,FRESH FRI,36602.218,0.207377606,0.095687016,39.98659082,0.362629104,14.50030162
LAKE,NYAMIRA,oil,POPCO,1919.925,0.016308147,0.027165302,42.35977946,0.12517828,5.302524349
LAKE,NYAMIRA,oil,SALIT,50180.11017,0.208154593,0.058915091,33.40488856,0.221320685,7.393192828
LAKE,NYAMIRA,petroleum jelly,SAWA,11.22,8.82E-05,5.82E-05,66.6946847,0.018422992,1.228715636
LAKE,NYAMIRA,toilet soap,SAWA,3405.058639,0.026933861,0.017669343,37.59964651,0.04755208,1.787941386
LAKE,NYANDARUA,bar soap,USHINDI,35.5,0.000988339,0.000660134,54.97061151,0.003818785,0.209920957
LAKE,NYANDARUA,fat,FRYMATE,25,0.000551265,0.002669514,49.7624333,0.003555799,0.176945195
LAKE,NYANDARUA,glycerine,SAWA,0.454,3.09E-06,2.36E-06,50.01920131,4.70E-05,0.002353252
LAKE,NYANDARUA,lotion,FRESCO,0.597625,0.000217931,0.000256542,50.01920131,0.000919963,0.046015825
LAKE,NYANDARUA,oil,FRESH FRI,42.768,0.000232226,0.000111806,39.98659082,0.00040608,0.016237767
LAKE,NYANDARUA,oil,POPCO,64.148,0.000397204,0.00090764,42.35977946,0.003048864,0.129149205
LAKE,NYANDARUA,oil,SALIT,115.83,0.000436221,0.000135993,33.40488856,0.000463813,0.015493612
LAKE,NYANDARUA,toilet soap,SAWA,11.4,8.97E-05,5.92E-05,37.59964651,0.000158315,0.005952594
LAKE,SIAYA,bar soap,NDUME,31750.95,0.073609767,0.04082169,15.33899468,0.112702916,1.728749425
LAKE,SIAYA,bar soap,USHINDI,3097.1,0.086224921,0.057591576,54.97061151,0.333159426,18.31397739
LAKE,SIAYA,bar soap,WHITEWASH,1351.775,0.005978583,0.048288742,45.05765285,0.103764406,4.675380601
LAKE,SIAYA,bathing soap,4U,3714.25,0.07371856,0.064949429,54.9977423,0.07371856,4.054354388
LAKE,SIAYA,bathing soap,AFRISENSE,334.8,0.184521289,0.234667826,62.1519591,1,62.1519591
LAKE,SIAYA,bathing soap,DETREX,1594.188,0.024225411,0.066131518,64.44629121,0.16362047,10.54473246
LAKE,SIAYA,bathing soap,DIVA,18,0.011225708,0.044743542,54.30539415,0.048204188,2.617747438
LAKE,SIAYA,bathing soap,SAWA,358.92,0.00283859,0.001862488,37.59964651,0.075147692,2.825526662
LAKE,SIAYA,bodywash,SAWA,9.848333333,7.74E-05,5.11E-05,50.01920131,0.136950271,6.850143198
LAKE,SIAYA,detergent,USHINDI,0,0,0,61.56176694,,
LAKE,SIAYA,dishwashing liquid,USHINDI,376.455,0.010480709,0.007000302,61.56176694,0.134006543,8.249679573
LAKE,SIAYA,dishwashing paste,USHINDI,189.4,0.005272997,0.003521954,61.56176694,0.099297473,6.112927891
LAKE,SIAYA,fat,FRYKING,12,0,0.098360656,51.65955291,0,0
LAKE,SIAYA,fat,FRYMATE,231,0.006374883,0.024666311,49.7624333,0.041119621,2.046212383
LAKE,SIAYA,fat,MPISHI POA,125.466,0.005410695,0.012219686,49.67336696,0.033101812,1.644278449
LAKE,SIAYA,glycerine,DIVA,2.252166667,0.001195399,0.005598329,50.01920131,0.217282243,10.86828427
LAKE,SIAYA,glycerine,SAWA,763.1112917,0.006035785,0.003959895,50.01920131,0.091989947,4.601263673
LAKE,SIAYA,handwash,SAWA,98.67,0.000779986,0.000512013,50.01920131,0.354067766,17.71018686
LAKE,SIAYA,lotion,BELLEZA,261.6601458,0.077730656,0.064463094,50.01920131,0.27341957,13.67622852
LAKE,SIAYA,lotion,FRESCO,131.3778958,0.057446716,0.056396443,50.01920131,0.2425023,12.12977136
LAKE,SIAYA,margarine,ONJA,360,0.079434348,0.184520759,98.70452409,1,98.70452409
LAKE,SIAYA,milking jelly,SAWA,5773.414667,0.045667802,0.029959087,66.6946847,1,66.6946847
LAKE,SIAYA,oil,FRESH FRI,17587.88967,0.099642663,0.045978981,39.98659082,0.174239303,6.96723573
LAKE,SIAYA,oil,POPCO,3615.608,0.030846485,0.051157771,42.35977946,0.236771847,10.02960324
LAKE,SIAYA,oil,SALIT,87948.87117,0.364858446,0.103258358,33.40488856,0.387936292,12.95896862
LAKE,SIAYA,petroleum jelly,SAWA,605.625,0.004790052,0.003142676,66.6946847,1,66.6946847
LAKE,SIAYA,toilet soap,SAWA,5689.975,0.045007785,0.029526106,37.59964651,0.079461826,2.987736587
LAKE,TURKANA,bar soap,USHINDI,10,0.000278405,0.000185953,54.97061151,0.001075714,0.059132664
LAKE,TURKANA,milking jelly,SAWA,4.056666667,3.16E-05,2.11E-05,66.6946847,0.000691612,0.04612682
LAKE,TURKANA,toilet soap,SAWA,5.424,4.24E-05,2.81E-05,37.59964651,7.49E-05,0.002814634
LAKE,VIHIGA,bar soap,NDUME,25468.7,0.059045322,0.032744701,15.33899468,0.090403492,1.386698681
LAKE,VIHIGA,bar soap,USHINDI,2583.9,0.071937158,0.048048456,54.97061151,0.277953777,15.27928907
LAKE,VIHIGA,bar soap,WHITEWASH,2287.81,0.0101265,0.081726224,45.05765285,0.175755746,7.919141399
LAKE,VIHIGA,bathing soap,4U,1615.75,0.032001201,0.028253898,54.9977423,0.032001201,1.759993791
LAKE,VIHIGA,bathing soap,AFRISENSE,170.1,0.093646934,0.119226395,62.1519591,0.507512895,31.54292071
LAKE,VIHIGA,bathing soap,DETREX,1234.478,0.018759229,0.051209709,64.44629121,0.126701412,8.165436096
LAKE,VIHIGA,bathing soap,SAWA,657.48,0.00520023,0.003411759,37.59964651,0.137668813,5.176298705
LAKE,VIHIGA,bodywash,SAWA,49.73,0.000392865,0.000258056,50.01920131,0.695155449,34.77112034
LAKE,VIHIGA,detergent,USHINDI,0,0,0,61.56176694,,
LAKE,VIHIGA,dishwashing liquid,USHINDI,811.978,0.022605902,0.015098993,61.56176694,0.2890395,17.79378231
LAKE,VIHIGA,dishwashing paste,USHINDI,398.4,0.011091669,0.007408377,61.56176694,0.208870714,12.85845022
LAKE,VIHIGA,fat,FRYMATE,617,0.017287099,0.065883609,49.7624333,0.1115062,5.548819833
LAKE,VIHIGA,fat,MPISHI POA,311.39,0.013564739,0.030327643,49.67336696,0.08298702,4.122244701
LAKE,VIHIGA,glycerine,SAWA,333.3629167,0.002636431,0.001729869,50.01920131,0.040181209,2.009831975
LAKE,VIHIGA,handwash,SAWA,24.67,0.000194638,0.000128016,50.01920131,0.088354237,4.419408358
LAKE,VIHIGA,lotion,BELLEZA,227.0975,0.067439722,0.055948174,50.01920131,0.237220947,11.86560231
LAKE,VIHIGA,lotion,FRESCO,120.72025,0.052782984,0.051821447,50.01920131,0.222815087,11.14503271
LAKE,VIHIGA,margarine,ONJA,282,0.062199635,0.144541261,98.70452409,0.783031989,77.28879981
LAKE,VIHIGA,milking jelly,SAWA,2389.191333,0.018898246,0.012397861,66.6946847,0.413819915,27.59958873
LAKE,VIHIGA,oil,FRESH FRI,13358.204,0.075677318,0.034921563,39.98659082,0.132332504,5.291525694
LAKE,VIHIGA,oil,POPCO,8592.576,0.073517696,0.121577625,42.35977946,0.564308075,23.9039656
LAKE,VIHIGA,oil,SALIT,36663.24,0.152072647,0.043045305,33.40488856,0.161691471,5.401285582
LAKE,VIHIGA,petroleum jelly,SAWA,193.035,0.001526423,0.001001687,66.6946847,0.318665123,21.25326988
LAKE,VIHIGA,toilet soap,SAWA,4286.588,0.033906849,0.022243727,37.59964651,0.05986298,2.250826905
NAIROBI,BUNGOMA,bar soap,USHINDI,101,0.002811894,0.001093871,64.68852176,0.007731702,0.500152391
NAIROBI,BUNGOMA,bathing soap,DETREX,59.267,0.000900626,0.001153774,67.19783718,0.001913276,0.128568012
NAIROBI,BUNGOMA,fat,MPISHI POA,108.9053333,0.004684396,0.048237616,45.63081372,0.144772005,6.606064406
NAIROBI,BUNGOMA,glycerine,SAWA,3.530722222,2.74E-05,1.61E-05,50.01920131,0.00226452,0.113269506
NAIROBI,BUNGOMA,lotion,BELLEZA,9.8608125,0.002758089,0.002742002,50.01920131,0.006914498,0.345857674
NAIROBI,BUNGOMA,lotion,FRESCO,17.0323125,0.007409667,0.007794694,50.01920131,0.022815729,1.141224563
NAIROBI,BUNGOMA,milking jelly,SAWA,10.3445,8.13E-05,4.71E-05,74.972525,0.002104022,0.157743855
NAIROBI,BUNGOMA,oil,FRESH FRI,532.8856667,0.003009227,0.001188878,37.81685091,0.003009227,0.113799475
NAIROBI,BUNGOMA,oil,SALIT,66.827,0.000232906,0.000259106,55.19586421,0.000314743,0.01737251
NAIROBI,BUNGOMA,toilet soap,SAWA,209.205,0.001654329,0.0009533,58.99760368,0.002513053,0.148264085
NAIROBI,KAJIADO,bar soap,NDUME,35514.975,0.082336089,0.292795144,43.85208803,0.576261623,25.27027541
NAIROBI,KAJIADO,bar soap,POPCO,10630,0.090986032,0.065839692,48.74696664,1,48.74696664
NAIROBI,KAJIADO,bar soap,USHINDI,7896.45,0.219841392,0.085521795,64.68852176,0.604485153,39.10325096
NAIROBI,KAJIADO,bar soap,WHITEWASH,93854.875,0.415894045,0.268821008,35.39564317,0.415894045,14.72083721
NAIROBI,KAJIADO,bathing soap,4U,3108,0.061666547,0.3171995,49.97799822,0.517495934,25.86341085
NAIROBI,KAJIADO,bathing soap,AFRISENSE,270.6475,0.149124707,0.331224281,67.59199191,1,67.59199191
NAIROBI,KAJIADO,bathing soap,DETREX,7582.572333,0.115225389,0.147612894,67.19783718,0.244782999,16.44888813
NAIROBI,KAJIADO,bathing soap,DIVA,130.7,0.083008021,0.126186045,48.75881265,0.312810686,15.25227761
NAIROBI,KAJIADO,bathing soap,SAWA,3875.13,0.030652174,0.017658093,58.99760368,1,58.99760368
NAIROBI,KAJIADO,detergent,RAINBOW,15,0.007875273,0.175849941,74.51829581,0.536231884,39.95908616
NAIROBI,KAJIADO,detergent,USHINDI,0,0,0,74.51829581,,
NAIROBI,KAJIADO,dishwashing liquid,USHINDI,5437.565667,0.151384737,0.058891068,74.51829581,0.499870717,37.24951396
NAIROBI,KAJIADO,dishwashing paste,USHINDI,2423.6,0.067474321,0.026248583,74.51829581,0.079850815,5.950346661
NAIROBI,KAJIADO,fat,DIRIA,79839,1,0.786393566,46.10392559,1,46.10392559
NAIROBI,KAJIADO,fat,FRYKING,120,0.056242677,1,45.55928113,1,45.55928113
NAIROBI,KAJIADO,fat,FRYMATE,314.5,0.008735427,0.340183883,44.10888076,0.758282209,33.44697952
NAIROBI,KAJIADO,fat,MPISHI POA,739.882,0.032357056,0.327717133,45.63081372,1,45.63081372
NAIROBI,KAJIADO,glycerine,DIVA,100.701,0.063900678,0.097223113,50.01920131,1,50.01920131
NAIROBI,KAJIADO,glycerine,SAWA,1531.059931,0.012110338,0.006976695,50.01920131,1,50.01920131
NAIROBI,KAJIADO,handwash,SAWA,32.90666667,0.000259791,0.000149948,50.01920131,1,50.01920131
NAIROBI,KAJIADO,lotion,BELLEZA,1340.273667,0.398884902,0.372690763,50.01920131,1,50.01920131
NAIROBI,KAJIADO,lotion,FRESCO,742.25025,0.324761365,0.339684566,50.01920131,1,50.01920131
NAIROBI,KAJIADO,margarine,ONJA,1617,0.357178368,0.35663873,92.03302737,0.857787211,78.94475391
NAIROBI,KAJIADO,milking jelly,SAWA,4541.9815,0.035927038,0.020696785,74.972525,0.929532929,69.68943074
NAIROBI,KAJIADO,oil,FRESH FRI,116131.6027,0.657990091,0.259091822,37.81685091,0.657990091,24.88311317
NAIROBI,KAJIADO,oil,FRESH ZAIT,1479.06,0.027646662,0.486803519,46.38287022,0.947976879,43.96988853
NAIROBI,KAJIADO,oil,POPCO,24476.766,0.209704552,0.151603269,46.23935775,0.209704552,9.696603804
NAIROBI,KAJIADO,oil,SALIT,58479.8475,0.242590481,0.226741776,55.19586421,0.327830326,18.09487817
NAIROBI,KAJIADO,petroleum jelly,SAWA,183.28125,0.001449269,0.000835171,74.972525,0.539313192,40.43367177
NAIROBI,KAJIADO,toilet soap,SAWA,42977.87765,0.339958945,0.195840488,58.99760368,0.516423755,30.467764
NAIROBI,KIAMBU,bar soap,NDUME,23179.6,0.053738391,0.191098947,43.85208803,0.376109343,16.49318002
NAIROBI,KIAMBU,bar soap,POPCO,2210,0.018795173,0.013688215,48.74696664,0.206572071,10.06976185
NAIROBI,KIAMBU,bar soap,USHINDI,10551.725,0.293765669,0.114279513,64.68852176,0.807750457,52.25218304
NAIROBI,KIAMBU,bar soap,WHITEWASH,17361.87333,0.076925252,0.049728224,35.39564317,0.076925252,2.72281878
NAIROBI,KIAMBU,bathing soap,4U,522,0.010257878,0.053274819,49.97799822,0.086082496,4.302230818
NAIROBI,KIAMBU,bathing soap,AFRISENSE,167.7075,0.092326855,0.205244076,67.59199191,0.619125142,41.8479016
NAIROBI,KIAMBU,bathing soap,DETREX,10594.24328,0.160990988,0.206242267,67.19783718,0.342006714,22.98211145
NAIROBI,KIAMBU,bathing soap,DIVA,93.6,0.059377819,0.090367359,48.75881265,0.223761703,10.91035498
NAIROBI,KIAMBU,bathing soap,SAWA,3634.775,0.028750941,0.016562849,58.99760368,0.937973964,55.33821617
NAIROBI,KIAMBU,detergent,RAINBOW,27.8,0.014686319,0.325908558,74.51829581,1,74.51829581
NAIROBI,KIAMBU,detergent,USHINDI,0,0,0,74.51829581,,
NAIROBI,KIAMBU,dishwashing liquid,USHINDI,2096.2895,0.058361821,0.022703676,74.51829581,0.192710084,14.36042703
NAIROBI,KIAMBU,dishwashing paste,USHINDI,2200,0.061249177,0.023826903,74.51829581,0.072483823,5.401370958
NAIROBI,KIAMBU,fat,FRYMATE,163.5,0.004466658,0.176852353,44.10888076,0.387730061,17.10233904
NAIROBI,KIAMBU,glycerine,DIVA,96.75802778,0.06138927,0.093416318,50.01920131,0.96069826,48.05335964
NAIROBI,KIAMBU,glycerine,SAWA,966.3053125,0.007643071,0.004403235,50.01920131,0.631119512,31.56809392
NAIROBI,KIAMBU,lotion,BELLEZA,885.5806458,0.26350129,0.246253981,50.01920131,0.660594796,33.04242406
NAIROBI,KIAMBU,lotion,FRESCO,571.2298958,0.249923724,0.261418543,50.01920131,0.769561133,38.49283321
NAIROBI,KIAMBU,margarine,ONJA,640.25,0.141357786,0.141210851,92.03302737,0.339479968,31.2433692
NAIROBI,KIAMBU,milking jelly,SAWA,3352.521389,0.026518286,0.015276683,74.972525,0.686102202,51.43881446
NAIROBI,KIAMBU,oil,FRESH FRI,115223.9003,0.652847061,0.257066721,37.81685091,0.652847061,24.68861998
NAIROBI,KIAMBU,oil,POPCO,1318.636,0.011152853,0.008167318,46.23935775,0.011152853,0.515700774
NAIROBI,KIAMBU,oil,SALIT,16118.34033,0.066831172,0.062495052,55.19586421,0.090313868,4.98495201
NAIROBI,KIAMBU,petroleum jelly,SAWA,214.6675,0.001697538,0.000978191,74.972525,0.631700757,47.36020079
NAIROBI,KIAMBU,toilet soap,SAWA,51670.63035,0.408719516,0.2354514,58.99760368,0.620876345,36.63021652
NAIROBI,KILIFI,bar soap,USHINDI,29,0.000807376,0.000314082,64.68852176,0.002219994,0.143608112
NAIROBI,KILIFI,dishwashing paste,USHINDI,0.6,1.67E-05,6.50E-06,74.51829581,1.98E-05,0.001473101
NAIROBI,KILIFI,milking jelly,SAWA,1.0625,7.90E-06,4.84E-06,74.972525,0.000204401,0.015324434
NAIROBI,KILIFI,oil,FRESH FRI,26.73166667,0.000141364,5.96E-05,37.81685091,0.000141364,0.00534596
NAIROBI,KIRINYAGA,bathing soap,SAWA,0.375,2.46E-06,1.71E-06,58.99760368,8.03E-05,0.004738759
NAIROBI,KIRINYAGA,petroleum jelly,SAWA,0.06375,0,2.90E-07,74.972525,0,0
NAIROBI,MACHAKOS,bar soap,NDUME,971.8,0.002252971,0.008011784,43.85208803,0.015768307,0.691473207
NAIROBI,MACHAKOS,bar soap,POPCO,100,0.00070459,0.000619376,48.74696664,0.007743932,0.377493194
NAIROBI,MACHAKOS,bar soap,USHINDI,2311.175,0.064344348,0.025030974,64.68852176,0.176923931,11.44494755
NAIROBI,MACHAKOS,bar soap,WHITEWASH,11677.875,0.051737353,0.033448003,35.39564317,0.051737353,1.831276871
NAIROBI,MACHAKOS,bathing soap,4U,168,0.003220497,0.017145919,49.97799822,0.0270259,1.350700373
NAIROBI,MACHAKOS,bathing soap,AFRISENSE,117.57,0.064663146,0.143884716,67.59199191,0.433617923,29.30909912
NAIROBI,MACHAKOS,bathing soap,DETREX,1193.632833,0.018138542,0.023236916,67.19783718,0.038533233,2.589349903
NAIROBI,MACHAKOS,bathing soap,DIVA,56.7,0.035875003,0.054741765,48.75881265,0.13519277,6.591838933
NAIROBI,MACHAKOS,bathing soap,SAWA,876.725,0.006934481,0.003995038,58.99760368,0.226231293,13.34710419
NAIROBI,MACHAKOS,bodywash,SAWA,12.43,9.78E-05,5.66E-05,50.01920131,0.081273362,4.065228659
NAIROBI,MACHAKOS,detergent,RAINBOW,2,0.000957803,0.023446659,74.51829581,0.065217391,4.859888857
NAIROBI,MACHAKOS,detergent,USHINDI,0,0,0,74.51829581,,
NAIROBI,MACHAKOS,dishwashing liquid,USHINDI,2010.756167,0.055980527,0.021777315,74.51829581,0.184847078,13.77448926
NAIROBI,MACHAKOS,dishwashing paste,USHINDI,765.4,0.021309145,0.008289596,74.51829581,0.025217781,1.87918606
NAIROBI,MACHAKOS,fat,DIRIA,8064,0.100868127,0.079428321,46.10392559,0.100868127,4.650416637
NAIROBI,MACHAKOS,fat,FRYMATE,19.5,0.00039578,0.021092482,44.10888076,0.034355828,1.51539713
NAIROBI,MACHAKOS,glycerine,DIVA,65.18231944,0.04127767,0.062931133,50.01920131,0.645966067,32.31070672
NAIROBI,MACHAKOS,glycerine,SAWA,334.8647986,0.002648311,0.001525903,50.01920131,0.218681831,10.93829055
NAIROBI,MACHAKOS,handwash,SAWA,16.45333333,0.000129643,7.50E-05,50.01920131,0.499029471,24.96105557
NAIROBI,MACHAKOS,lotion,BELLEZA,294.9279375,0.087636051,0.082010802,50.01920131,0.219702602,10.98934869
NAIROBI,MACHAKOS,lotion,FRESCO,169.0282708,0.073922329,0.077354362,50.01920131,0.227620454,11.38539329
NAIROBI,MACHAKOS,margarine,ONJA,324,0.071479865,0.071460079,92.03302737,0.171663571,15.79871815
NAIROBI,MACHAKOS,milking jelly,SAWA,804.67,0.006364519,0.0036667,74.972525,0.164667888,12.34556736
NAIROBI,MACHAKOS,oil,FRESH FRI,30215.84767,0.171192513,0.067412133,37.81685091,0.171192513,6.473961735
NAIROBI,MACHAKOS,oil,POPCO,308.272,0.002490259,0.001909363,46.23935775,0.002490259,0.11514797
NAIROBI,MACHAKOS,oil,SALIT,4279.9395,0.017713251,0.016594453,55.19586421,0.023937216,1.32123532
NAIROBI,MACHAKOS,petroleum jelly,SAWA,57.18375,0.000451825,0.000260573,74.972525,0.168136611,12.60562627
NAIROBI,MACHAKOS,toilet soap,SAWA,6032.306222,0.047715661,0.027487858,58.99760368,0.072483754,4.276367813
NAIROBI,MURANG'A,bar soap,NDUME,0,0,0,43.85208803,0,0
NAIROBI,MURANG'A,bar soap,USHINDI,1158.3,0.032247692,0.012544864,64.68852176,0.088669611,5.735906083
NAIROBI,MURANG'A,bar soap,WHITEWASH,574.1,0.002532417,0.001644349,35.39564317,0.002532417,0.089636535
NAIROBI,MURANG'A,bathing soap,AFRISENSE,15.1375,0.008145311,0.018525601,67.59199191,0.054620799,3.69192863
NAIROBI,MURANG'A,bathing soap,DETREX,274.52,0.004171628,0.005344188,67.19783718,0.008862141,0.595516742
NAIROBI,MURANG'A,bathing soap,DIVA,22.6,0.014155599,0.021819469,48.75881265,0.053344514,2.601015165
NAIROBI,MURANG'A,bathing soap,SAWA,277.375,0.002193561,0.001263935,58.99760368,0.07156297,4.222043745
NAIROBI,MURANG'A,detergent,RAINBOW,20,0.010535838,0.234466589,74.51829581,0.717391304,53.45877743
NAIROBI,MURANG'A,detergent,USHINDI,0,0,0,74.51829581,,
NAIROBI,MURANG'A,dishwashing liquid,USHINDI,158.2983333,0.00440711,0.001714436,74.51829581,0.014552229,1.084407314
NAIROBI,MURANG'A,dishwashing paste,USHINDI,55.2,0.001536798,0.000597839,74.51829581,0.001818685,0.135525308
NAIROBI,MURANG'A,fat,FRYMATE,14,0.000240295,0.015143321,44.10888076,0.020858896,0.920062543
NAIROBI,MURANG'A,glycerine,DIVA,8.259027778,0.005021365,0.007973788,50.01920131,0.078580777,3.930547708
NAIROBI,MURANG'A,glycerine,SAWA,79.61890278,0.000629289,0.000362805,50.01920131,0.051962999,2.5991477
NAIROBI,MURANG'A,lotion,BELLEZA,107.1740833,0.031732851,0.029801966,50.01920131,0.079553903,3.979222706
NAIROBI,MURANG'A,lotion,FRESCO,45.81791667,0.020006102,0.020968183,50.01920131,0.061602469,3.081306321
NAIROBI,MURANG'A,margarine,ONJA,67.75,0.014859416,0.014942655,92.03302737,0.035685858,3.284277575
NAIROBI,MURANG'A,milking jelly,SAWA,223.4091667,0.001766685,0.001018025,74.972525,0.045709088,3.426925762
NAIROBI,MURANG'A,oil,FRESH FRI,5742.667,0.032527782,0.012812,37.81685091,0.032527782,1.230098267
NAIROBI,MURANG'A,oil,SALIT,239.2421667,0.000948262,0.000927605,55.19586421,0.001281456,0.070731096
NAIROBI,MURANG'A,petroleum jelly,SAWA,15.27875,0.000120352,6.96E-05,74.972525,0.044786389,3.357748665
NAIROBI,MURANG'A,toilet soap,SAWA,2541.145056,0.020100215,0.011579424,58.99760368,0.030533771,1.801419348
NAIROBI,NAIROBI,bar soap,NDUME,61629.95,0.142879702,0.508094124,43.85208803,1,43.85208803
NAIROBI,NAIROBI,bar soap,POPCO,5756,0.049197642,0.035651295,48.74696664,0.540716422,26.35828539
NAIROBI,NAIROBI,bar soap,USHINDI,13063.1,0.363683693,0.141478735,64.68852176,1,64.68852176
NAIROBI,NAIROBI,bar soap,WHITEWASH,225666.4717,1,0.646358416,35.39564317,1,35.39564317
NAIROBI,NAIROBI,bathing soap,4U,6000.25,0.119163347,0.612379762,49.97799822,1,49.97799822
NAIROBI,NAIROBI,bathing soap,AFRISENSE,246.05,0.135552867,0.301121327,67.59199191,0.908990001,61.44044478
NAIROBI,NAIROBI,bathing soap,DETREX,30976.71144,0.470724641,0.603035728,67.19783718,1,67.19783718
NAIROBI,NAIROBI,bathing soap,DIVA,417,0.265361848,0.402598169,48.75881265,1,48.75881265
NAIROBI,NAIROBI,bathing soap,SAWA,3541.575,0.02801372,0.016138158,58.99760368,0.913922762,53.9192529
NAIROBI,NAIROBI,bodywash,SAWA,152.22,0.001203572,0.000693632,50.01920131,1,50.01920131
NAIROBI,NAIROBI,detergent,RAINBOW,20.5,0.010801894,0.240328253,74.51829581,0.735507246,54.80874656
NAIROBI,NAIROBI,detergent,USHINDI,0,0,0,74.51829581,,
NAIROBI,NAIROBI,dishwashing liquid,USHINDI,10877.944,0.30284778,0.117812599,74.51829581,1,74.51829581
NAIROBI,NAIROBI,dishwashing paste,USHINDI,30351.6,0.845004782,0.328720287,74.51829581,1,74.51829581
NAIROBI,NAIROBI,fat,DIRIA,13622.5,0.170499956,0.134178113,46.10392559,0.170499956,7.860717292
NAIROBI,NAIROBI,fat,FRYMATE,413,0.011520021,0.446727961,44.10888076,1,44.10888076
NAIROBI,NAIROBI,fat,MPISHI POA,663.3148333,0.02899906,0.293803113,45.63081372,0.896220593,40.89527492
NAIROBI,NAIROBI,glycerine,DIVA,44.27184722,0.027959107,0.042742841,50.01920131,0.437540061,21.88540437
NAIROBI,NAIROBI,glycerine,SAWA,1116.451924,0.008830746,0.005087419,50.01920131,0.729190698,36.47353632
NAIROBI,NAIROBI,handwash,SAWA,14.39666667,0.000113375,6.56E-05,50.01920131,0.436408155,21.82878736
NAIROBI,NAIROBI,lotion,BELLEZA,893.5489792,0.26587384,0.248469741,50.01920131,0.666542751,33.33993604
NAIROBI,NAIROBI,lotion,FRESCO,497.821625,0.217800636,0.227823867,50.01920131,0.670648235,33.54528908
NAIROBI,NAIROBI,margarine,ONJA,1885,0.416395073,0.415747684,92.03302737,1,92.03302737
NAIROBI,NAIROBI,milking jelly,SAWA,4886.300278,0.038650635,0.022265768,74.972525,1,74.972525
NAIROBI,NAIROBI,oil,FRESH FRI,176493.529,1,0.393760431,37.81685091,1,37.81685091
NAIROBI,NAIROBI,oil,FRESH ZAIT,1559.25,0.029163857,0.513196481,46.38287022,1,46.38287022
NAIROBI,NAIROBI,oil,POPCO,116653.085,1,0.722521471,46.23935775,1,46.23935775
NAIROBI,NAIROBI,oil,SALIT,178362.5735,0.73998792,0.691558688,55.19586421,1,55.19586421
NAIROBI,NAIROBI,petroleum jelly,SAWA,339.7875,0.00268725,0.001548335,74.972525,1,74.972525
NAIROBI,NAIROBI,toilet soap,SAWA,83222.0564,0.658294554,0.379224128,58.99760368,1,58.99760368
NAIROBI,NAKURU,oil,FRESH FRI,2.674,5.05E-06,5.97E-06,37.81685091,5.05E-06,0.000191129
NAIROBI,NAKURU,toilet soap,SAWA,2.25,1.73E-05,1.03E-05,58.99760368,2.63E-05,0.001549873
NAIROBI,TRANS NZOIA,bar soap,USHINDI,810.55,0.022566146,0.008778589,64.68852176,0.062048825,4.013846737
NAIROBI,TRANS NZOIA,bathing soap,DETREX,626.92,0.009526728,0.012204496,67.19783718,0.02023843,1.35997871
NAIROBI,TRANS NZOIA,fat,MPISHI POA,714.1676667,0.031229305,0.316327441,45.63081372,0.965146702,44.04042938
