Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,RTM_norm,AWS
COAST,KILIFI,MAGARINI,POPCO,493.618,0.115192849,0.016460641,46.66201269,0.125626071,0.115192849,28.70613653
COAST,KILIFI,MAGARINI,SALIT,524.3698333,0.007252352,0.002838824,47.68458925,0.007402189,0.007252352,24.18812004
COAST,KILIFI,MAGARINI,SAWA BODY WASH,2.07,0.013407894,0.014400751,,0.026461001,0.013407894,
COAST,KILIFI,MAGARINI,SAWA CANDLES,491,0.272990748,0.055451404,,0.273476663,0.272990748,
COAST,KILIFI,MAGARINI,SAWA GLYCERIN,4.716194444,0.009246144,0.002706035,,0.009709144,0.009246144,
COAST,KILIFI,MAGARINI,SAWA MILKING JELLY,169.167,0.065628523,0.007931953,,0.066852592,0.065628523,
COAST,KILIFI,MAGARINI,SAWA PETROLLEUM JELLY,15.10875,0.188381743,0.025832001,69.1779389,0.195061728,0.188381743,47.62083014
COAST,KILIFI,MAGARINI,SAWA SOAP,4381.2215,0.111355207,0.015152381,,0.115387594,0.111355207,
COAST,KILIFI,MAGARINI,USHINDI BAR,182.075,0.031182367,0.00452299,47.44673382,0.032263924,0.031182367,25.20286835
COAST,KILIFI,MAGARINI,USHINDI LIQUID DISHWASH,417.4475833,0.122710259,0.022048921,,0.123564425,0.122710259,
COAST,KILIFI,MAGARINI,USHINDI PASTE DISHWASH,120.6,0.036966417,0.012141103,,0.037084871,0.036966417,
COAST,KILIFI,MAGARINI,WHITE WASH (PWANI OIL PRODUCTS),2074.5,0.088009646,0.009064308,21.09236349,0.088138481,0.088009646,12.40251319
COAST,KILIFI,MAGARINI,,1.035,,,,,,
COAST,KILIFI,MALINDI,4U SOAP,111.75,0.076570681,0.022395912,,0.095512821,0.076570681,
COAST,KILIFI,MALINDI,AFRISENSE,19.4975,0.173253241,0.028174051,56.16951953,0.175617555,0.173253241,37.81631105
COAST,KILIFI,MALINDI,BELLEZA (PWANI OIL PRODUCTS),107.1740833,0.226865672,0.026058947,,0.228838792,0.226865672,
COAST,KILIFI,MALINDI,DETREX,8525.303,0.348968654,0.058945108,54.67270314,0.348981446,0.348968654,46.41541122
COAST,KILIFI,MALINDI,FRESCO (PWANI OIL PRODUCTS),67.531625,0.280369903,0.028703273,,0.283682008,0.280369903,
COAST,KILIFI,MALINDI,FRESH FRI,8423.569667,0.186690295,0.037292099,35.23114298,0.187044297,0.186690295,24.19288398
COAST,KILIFI,MALINDI,FRYMATE,10,0,0.000863439,37.2025893,0.004136334,0,18.60129465
COAST,KILIFI,MALINDI,ONJA,178.75,0.070101268,0.026087274,47.35629313,0.070284085,0.070101268,26.99788278
COAST,KILIFI,MALINDI,POPCO,1074.564,0.26480814,0.035833403,46.66201269,0.27347717,0.26480814,35.68748713
COAST,KILIFI,MALINDI,SALIT,681.649,0.009472895,0.003690299,47.68458925,0.009622397,0.009472895,24.29400573
COAST,KILIFI,MALINDI,SAWA BODY WASH,1.035,0,0.007200376,,0.0132305,0,
COAST,KILIFI,MALINDI,SAWA CANDLES,786,0.43740943,0.08876742,,0.437785452,0.43740943,
COAST,KILIFI,MALINDI,SAWA GLYCERIN,24.0605625,0.049088661,0.013805351,,0.049533042,0.049088661,
COAST,KILIFI,MALINDI,SAWA MILKING JELLY,434.9729444,0.170809357,0.020395141,,0.171895634,0.170809357,
COAST,KILIFI,MALINDI,SAWA PETROLLEUM JELLY,29.325,0.373443983,0.050138061,69.1779389,0.378600823,0.373443983,60.42305452
COAST,KILIFI,MALINDI,SAWA SOAP,12765.358,0.333173534,0.044148776,,0.33619938,0.333173534,
COAST,KILIFI,MALINDI,USHINDI BAR,850.5,0.149760511,0.021127574,47.44673382,0.150709691,0.149760511,30.82901401
COAST,KILIFI,MALINDI,USHINDI LIQUID DISHWASH,1080.134,0.319056515,0.057050969,,0.319719511,0.319056515,
COAST,KILIFI,MALINDI,USHINDI PASTE DISHWASH,345.4,0.106101612,0.034772279,,0.106211562,0.106101612,
COAST,KILIFI,MALINDI,WHITE WASH (PWANI OIL PRODUCTS),9045.65,0.384232052,0.039524008,21.09236349,0.38431904,0.384232052,18.65054385
COAST,KILIFI,MALINDI,,0.5175,,,,,,
COAST,KILIFI,RABAI,4U SOAP,1170,1,0.234480685,,1,1,
COAST,KILIFI,RABAI,AFRISENSE,12.83,0.113025609,0.018539458,56.16951953,0.115562161,0.113025609,34.43335389
COAST,KILIFI,RABAI,BELLEZA (PWANI OIL PRODUCTS),161.8567708,0.343923241,0.039354823,,0.345597618,0.343923241,
COAST,KILIFI,RABAI,DETREX,24429.101,1,0.168906138,54.67270314,1,1,82.00905471
COAST,KILIFI,RABAI,FRESCO (PWANI OIL PRODUCTS),162.8528125,0.682639765,0.069218069,,0.684100418,0.682639765,
COAST,KILIFI,RABAI,FRESH FRI,5861.987333,0.129785916,0.025951683,35.23114298,0.130164686,0.129785916,22.18807766
COAST,KILIFI,RABAI,NDUME,20,0.014327777,0.004432035,48.19629137,0.014327777,0.014327777,24.78869138
COAST,KILIFI,RABAI,ONJA,93.5,0.036574575,0.013645651,47.35629313,0.036763983,0.036574575,25.41018285
COAST,KILIFI,RABAI,POPCO,3325.31,0.84445929,0.110888855,46.66201269,0.846293352,0.84445929,62.73517645
COAST,KILIFI,RABAI,SALIT,16077.28533,0.226835926,0.087038915,47.68458925,0.226952621,0.226835926,34.65887258
COAST,KILIFI,RABAI,SAWA GLYCERIN,35.73596528,0.073135838,0.020504406,,0.073568981,0.073135838,
COAST,KILIFI,RABAI,SAWA MILKING JELLY,2058.849778,0.813386105,0.09653596,,0.813630578,0.813386105,
COAST,KILIFI,RABAI,SAWA PETROLLEUM JELLY,6.035,0.070262794,0.010318268,69.1779389,0.077914952,0.070262794,39.44960471
COAST,KILIFI,RABAI,SAWA SOAP,15651.371,0.409528514,0.054130003,,0.412207885,0.409528514,
COAST,KILIFI,RABAI,USHINDI BAR,2538.575,0.449223878,0.063061648,47.44673382,0.449838747,0.449223878,45.03757267
COAST,KILIFI,RABAI,USHINDI LIQUID DISHWASH,250.9643333,0.073383214,0.013255539,,0.074285407,0.073383214,
COAST,KILIFI,RABAI,USHINDI PASTE DISHWASH,16.8,0.005043671,0.001691298,,0.005166052,0.005043671,
COAST,KILIFI,RABAI,WHITE WASH (PWANI OIL PRODUCTS),14352.875,0.609749931,0.062713364,21.09236349,0.609805061,0.609749931,23.40724893
COAST,KILIFI,,AFRISENSE,1.625,0.011810668,,56.16951953,0.014636673,0.011810668,28.74815931
COAST,KILIFI,,BELLEZA (PWANI OIL PRODUCTS),6.474270833,0.01130064,,,0.013823905,0.01130064,
COAST,KILIFI,,DETREX,185.28,0.007564897,,54.67270314,0.007584397,0.007564897,27.74994493
COAST,KILIFI,,FRESCO (PWANI OIL PRODUCTS),2.191291667,0.004623792,,,0.009205021,0.004623792,
COAST,KILIFI,,FRESH FRI,122.071,0.002276302,,35.23114298,0.002710571,0.002276302,17.69576821
COAST,KILIFI,,ONJA,9.5,0.003539475,,47.35629313,0.003735378,0.003539475,23.84576298
COAST,KILIFI,,SALIT,16.04,7.55E-05,,47.68458925,0.000226426,7.55E-05,23.84589508
COAST,KILIFI,,SAWA CANDLES,14.4,0.007357039,,,0.008020497,0.007357039,
COAST,KILIFI,,SAWA GLYCERIN,0.227,0,,,0.000467321,0,
COAST,KILIFI,,SAWA MILKING JELLY,17.59933333,0.005652387,,,0.006955027,0.005652387,
COAST,KILIFI,,SAWA PETROLLEUM JELLY,1.12625,0.006362379,,69.1779389,0.014540466,0.006362379,35.02910571
COAST,KILIFI,,SAWA SOAP,399.438,0.006009528,,,0.010519941,0.006009528,
COAST,KILIFI,,USHINDI BAR,38.05,0.005632429,,47.44673382,0.006742509,0.005632429,23.99060725
COAST,KILIFI,,USHINDI LIQUID DISHWASH,23.434,0.00596863,,,0.006936461,0.00596863,
COAST,KILIFI,,WHITE WASH (PWANI OIL PRODUCTS),172.5,0.007188688,,21.09236349,0.007328941,0.007188688,10.69780818
COAST,KWALE,KINANGO,4U SOAP,655.5,0.55104712,0.131369307,,0.56025641,0.55104712,
COAST,KWALE,KINANGO,AFRISENSE,15.505,0.137188926,0.022404855,56.16951953,0.139656376,0.137188926,35.7905958
COAST,KWALE,KINANGO,BELLEZA (PWANI OIL PRODUCTS),296.7208125,0.632622601,0.072146473,,0.633560187,0.632622601,
COAST,KWALE,KINANGO,DETREX,8546.319,0.349828957,0.059090416,54.67270314,0.349841732,0.349828957,46.46244627
COAST,KWALE,KINANGO,DIVA (PWANI OIL PRODUCTS),25.2,0.043604651,0.023416592,47.26637893,0.045685279,0.043604651,25.69422343
COAST,KWALE,KINANGO,DIVA GLYCERIN,9.008666667,0.324413427,0.071535109,,0.343776997,0.324413427,
COAST,KWALE,KINANGO,FRESCO (PWANI OIL PRODUCTS),163.0520208,0.683480454,0.069302739,,0.684937238,0.683480454,
COAST,KWALE,KINANGO,FRESH FRI,2952.839667,0.065160532,0.013072556,35.23114298,0.06556743,0.065160532,19.91125152
COAST,KWALE,KINANGO,FRYMATE,225,0.089300548,0.019427368,37.2025893,0.093067505,0.089300548,21.92350627
COAST,KWALE,KINANGO,MPISHI POA,5,0,0.021639776,47.19936714,0.049737387,0,23.59968357
COAST,KWALE,KINANGO,NDUME,33.6,0.024070665,0.007445818,48.19629137,0.024070665,0.024070665,25.25826245
COAST,KWALE,KINANGO,ONJA,236.25,0.092714581,0.034478984,47.35629313,0.092892952,0.092714581,28.06876542
COAST,KWALE,KINANGO,POPCO,3642.528,0.926154772,0.121467099,46.66201269,0.927025519,0.926154772,66.54725206
COAST,KWALE,KINANGO,SALIT,6100.706,0.08598176,0.033027891,47.68458925,0.086119714,0.08598176,27.94229951
COAST,KWALE,KINANGO,SAWA CANDLES,60,0.032772266,0.006776139,,0.033418737,0.032772266,
COAST,KWALE,KINANGO,SAWA GLYCERIN,50.35177083,0.103239198,0.028890591,,0.103658273,0.103239198,
COAST,KWALE,KINANGO,SAWA MILKING JELLY,2371.308667,0.937027759,0.111186626,,0.937110255,0.937027759,
COAST,KWALE,KINANGO,SAWA PETROLLEUM JELLY,16.76625,0.209958506,0.028665892,69.1779389,0.216460905,0.209958506,49.11346617
COAST,KWALE,KINANGO,SAWA SOAP,12887.424,0.336403023,0.044570939,,0.339414215,0.336403023,
COAST,KWALE,KINANGO,USHINDI BAR,1754,0.310040802,0.04357174,47.44673382,0.31081105,0.310040802,38.43379031
COAST,KWALE,KINANGO,USHINDI LIQUID DISHWASH,169.992,0.049392056,0.008978708,,0.050317608,0.049392056,
COAST,KWALE,KINANGO,USHINDI PASTE DISHWASH,9.2,0.00270636,0.000926187,,0.002829028,0.00270636,
COAST,KWALE,KINANGO,WHITE WASH (PWANI OIL PRODUCTS),13295.37,0.564813776,0.058092708,21.09236349,0.564875254,0.564813776,22.45943921
COAST,KWALE,LUNGA LUNGA,AFRISENSE,16.2125,0.143579784,0.023427199,56.16951953,0.146028958,0.143579784,36.14956725
COAST,KWALE,LUNGA LUNGA,BELLEZA (PWANI OIL PRODUCTS),140.0434583,0.297228145,0.034051004,,0.299021693,0.297228145,
COAST,KWALE,LUNGA LUNGA,DETREX,3138.751,0.128466973,0.021701753,54.67270314,0.128484098,0.128466973,34.35998826
COAST,KWALE,LUNGA LUNGA,DIVA (PWANI OIL PRODUCTS),4.4,0.005813953,0.004088611,47.26637893,0.007976795,0.005813953,23.90799399
COAST,KWALE,LUNGA LUNGA,FRESCO (PWANI OIL PRODUCTS),68.52766667,0.28457335,0.029126625,,0.287866109,0.28457335,
COAST,KWALE,LUNGA LUNGA,FRESH FRI,1092.399333,0.023831702,0.004836176,35.23114298,0.024256589,0.023831702,18.45518958
COAST,KWALE,LUNGA LUNGA,FRYKING,12,0,0.5,,1,0,
COAST,KWALE,LUNGA LUNGA,FRYMATE,144,0.055657086,0.012433515,37.2025893,0.059563203,0.055657086,20.67188236
COAST,KWALE,LUNGA LUNGA,MPISHI POA,100.528,1,0.435080673,47.19936714,1,1,70.79905071
COAST,KWALE,LUNGA LUNGA,ONJA,153,0.059974437,0.022329247,47.35629313,0.060159245,0.059974437,26.51831359
COAST,KWALE,LUNGA LUNGA,POPCO,791.202,0.191831843,0.026384152,46.66201269,0.201361375,0.191831843,32.28226622
COAST,KWALE,LUNGA LUNGA,SALIT,1157.8905,0.016196703,0.006268567,47.68458925,0.01634519,0.016196703,24.61462774
COAST,KWALE,LUNGA LUNGA,SAWA BODY WASH,4.14,0.040223681,0.028801503,,0.052922002,0.040223681,
COAST,KWALE,LUNGA LUNGA,SAWA CANDLES,715.2,0.397948947,0.080771576,,0.398351342,0.397948947,
COAST,KWALE,LUNGA LUNGA,SAWA GLYCERIN,43.50504167,0.089137372,0.024962109,,0.089563037,0.089137372,
COAST,KWALE,LUNGA LUNGA,SAWA MILKING JELLY,384.5225,0.150845847,0.018029605,,0.151958277,0.150845847,
COAST,KWALE,LUNGA LUNGA,SAWA PETROLLEUM JELLY,26.775,0.340248963,0.04577823,69.1779389,0.345679012,0.340248963,58.1266914
COAST,KWALE,LUNGA LUNGA,SAWA SOAP,6627.8635,0.170794407,0.022922354,,0.174557079,0.170794407,
COAST,KWALE,LUNGA LUNGA,USHINDI BAR,228.975,0.039502395,0.00568805,47.44673382,0.040574664,0.039502395,25.59762653
COAST,KWALE,LUNGA LUNGA,USHINDI LIQUID DISHWASH,60.474,0.01694315,0.003194141,,0.017900295,0.01694315,
COAST,KWALE,LUNGA LUNGA,USHINDI PASTE DISHWASH,5.8,0.001660721,0.0005839,,0.001783518,0.001660721,
COAST,KWALE,LUNGA LUNGA,WHITE WASH (PWANI OIL PRODUCTS),16515.875,0.701661461,0.072164363,21.09236349,0.701703607,0.701661461,25.34588033
COAST,KWALE,MATUGA,4U SOAP,48,0.020942408,0.00961972,,0.041025641,0.020942408,
COAST,KWALE,MATUGA,AFRISENSE,19.6325,0.174472698,0.028369127,56.16951953,0.176833525,0.174472698,37.88480737
COAST,KWALE,MATUGA,BELLEZA (PWANI OIL PRODUCTS),107.8713125,0.228358209,0.026228476,,0.23032752,0.228358209,
COAST,KWALE,MATUGA,DETREX,4581.84,0.187540672,0.031679467,54.67270314,0.187556636,0.187540672,37.58970706
COAST,KWALE,MATUGA,DIVA (PWANI OIL PRODUCTS),54.4,0.096656977,0.050550104,47.26637893,0.09862219,0.096656977,28.20181475
COAST,KWALE,MATUGA,DIVA GLYCERIN,2.252166667,0.058972652,0.017883777,,0.085944249,0.058972652,
COAST,KWALE,MATUGA,FRESCO (PWANI OIL PRODUCTS),68.82647917,0.285834384,0.02925363,,0.289121339,0.285834384,
COAST,KWALE,MATUGA,FRESH FRI,2236.020167,0.049236715,0.009899115,35.23114298,0.049650544,0.049236715,19.35023724
COAST,KWALE,MATUGA,FRYMATE,550,0.224289749,0.047489121,37.2025893,0.227498345,0.224289749,26.94545407
COAST,KWALE,MATUGA,NDUME,165.6,0.11863399,0.036697248,48.19629137,0.11863399,0.11863399,29.81586402
COAST,KWALE,MATUGA,ONJA,523.75,0.205781142,0.076437536,47.35629313,0.205937285,0.205781142,33.42317867
COAST,KWALE,MATUGA,POPCO,532.82,0.125288828,0.017767907,46.66201269,0.135603004,0.125288828,29.17723523
COAST,KWALE,MATUGA,SALIT,2512.1885,0.035317336,0.01360044,47.68458925,0.035462938,0.035317336,25.52638729
COAST,KWALE,MATUGA,SAWA BODY WASH,3.6275,0.033584506,0.025236099,,0.046370667,0.033584506,
COAST,KWALE,MATUGA,SAWA CANDLES,499.2,0.27756103,0.056377476,,0.27804389,0.27756103,
COAST,KWALE,MATUGA,SAWA GLYCERIN,21.94116667,0.044723459,0.012589295,,0.04516988,0.04472346,
COAST,KWALE,MATUGA,SAWA MILKING JELLY,787.0617778,0.310132792,0.036903987,,0.311036549,0.310132792,
COAST,KWALE,MATUGA,SAWA PETROLLEUM JELLY,22.5675,0.285477178,0.038584508,69.1779389,0.291358025,0.285477178,54.33769226
COAST,KWALE,MATUGA,SAWA SOAP,6353.46,0.163534539,0.021973335,,0.167330153,0.163534539,
COAST,KWALE,MATUGA,USHINDI BAR,1618.025,0.285918929,0.040193936,47.44673382,0.286716106,0.285918929,37.28928621
COAST,KWALE,MATUGA,USHINDI LIQUID DISHWASH,221.6113333,0.064686262,0.01170516,,0.065596923,0.064686262,
COAST,KWALE,MATUGA,USHINDI PASTE DISHWASH,54.2,0.016545701,0.005456449,,0.016666667,0.016545701,
COAST,KWALE,MATUGA,WHITE WASH (PWANI OIL PRODUCTS),8454.575,0.359115729,0.036941368,21.09236349,0.359206265,0.359115729,18.12078123
COAST,KWALE,MSAMBWENI,4U SOAP,273,0.217277487,0.05471216,,0.233333333,0.217277487,
COAST,KWALE,MSAMBWENI,AFRISENSE,17.4,0.15430649,0.025143146,56.16951953,0.156724988,0.15430649,36.75208118
COAST,KWALE,MSAMBWENI,BELLEZA (PWANI OIL PRODUCTS),164.7452917,0.35010661,0.040057155,,0.351765206,0.35010661,
COAST,KWALE,MSAMBWENI,DETREX,9056.692,0.370721376,0.062619204,54.67270314,0.370733741,0.370721376,47.60469133
COAST,KWALE,MSAMBWENI,DIVA (PWANI OIL PRODUCTS),551.6,1,0.512563188,47.26637893,1,1,70.8995684
COAST,KWALE,MSAMBWENI,DIVA GLYCERIN,12.76227778,0.471880525,0.101341405,,0.487017413,0.471880525,
COAST,KWALE,MSAMBWENI,FRESCO (PWANI OIL PRODUCTS),130.0830417,0.544346364,0.055289785,,0.546443515,0.544346364,
COAST,KWALE,MSAMBWENI,FRESH FRI,4839.976,0.107082402,0.021427123,35.23114298,0.107471053,0.107082402,21.38820691
COAST,KWALE,MSAMBWENI,FRYKING,12,0,0.5,,1,0,
COAST,KWALE,MSAMBWENI,FRYMATE,1218,0.501744476,0.105166816,37.2025893,0.503805427,0.501744476,37.26748832
COAST,KWALE,MSAMBWENI,MPISHI POA,100.528,1,0.435080673,47.19936714,1,1,70.79905071
COAST,KWALE,MSAMBWENI,NDUME,38.4,0.027509331,0.008509507,48.19629137,0.027509331,0.027509331,25.42399342
COAST,KWALE,MSAMBWENI,ONJA,893.25,0.351096254,0.130363398,47.35629313,0.351223828,0.351096254,40.30476369
COAST,KWALE,MSAMBWENI,POPCO,3256.576667,0.82675789,0.10859681,46.66201269,0.828800678,0.82675789,61.9091935
COAST,KWALE,MSAMBWENI,POPCO LAUNDRY SOAP,36,0,1,,1,0,
COAST,KWALE,MSAMBWENI,RAINBOW WASHING POWDER,3,0,0.005291005,,0.013888889,0,
COAST,KWALE,MSAMBWENI,SALIT,3456.6455,0.048651636,0.018713525,47.68458925,0.048795225,0.048651636,26.16222791
COAST,KWALE,MSAMBWENI,SAWA CANDLES,720,0.400624234,0.081313667,,0.401024841,0.400624234,
COAST,KWALE,MSAMBWENI,SAWA GLYCERIN,61.7375,0.12668975,0.035423439,,0.127097866,0.12668975,
COAST,KWALE,MSAMBWENI,SAWA MILKING JELLY,944.2618333,0.372337694,0.04427483,,0.37315996,0.372337694,
COAST,KWALE,MSAMBWENI,SAWA PETROLLEUM JELLY,46.6225,0.598616874,0.079712251,69.1779389,0.601920439,0.598616874,76.00005099
COAST,KWALE,MSAMBWENI,SAWA SOAP,13499.5545,0.352598103,0.046687982,,0.355535807,0.352598103,
COAST,KWALE,MSAMBWENI,USHINDI BAR,1283.55,0.226583289,0.031885124,47.44673382,0.227446707,0.226583289,34.47400391
COAST,KWALE,MSAMBWENI,USHINDI LIQUID DISHWASH,348.0638333,0.102152663,0.018384181,,0.103026845,0.102152663,
COAST,KWALE,MSAMBWENI,USHINDI PASTE DISHWASH,274,0.084143191,0.027584263,,0.084255843,0.084143191,
COAST,KWALE,MSAMBWENI,WHITE WASH (PWANI OIL PRODUCTS),16490.775,0.700594897,0.072054692,21.09236349,0.700637193,0.700594897,25.32338396
COAST,KWALE,,AFRISENSE,1.6925,0.012420397,,56.16951953,0.015244658,0.012420397,28.78240747
COAST,KWALE,,BELLEZA (PWANI OIL PRODUCTS),13.24735417,0.025799574,,,0.028285836,0.025799574,
COAST,KWALE,,DETREX,301.92,0.012339624,,54.67270314,0.01235903,0.012339624,28.01099217
COAST,KWALE,,FRESCO (PWANI OIL PRODUCTS),6.972291667,0.024800336,,,0.029288703,0.024800336,
COAST,KWALE,,FRESH FRI,75.2905,0.001237095,,35.23114298,0.001671816,0.001237095,17.65915574
COAST,KWALE,,FRYMATE,12,0.000830703,,37.2025893,0.0049636,0.000830703,18.63219894
COAST,KWALE,,ONJA,14.75,0.005604169,,47.35629313,0.005799666,0.005604169,23.94353922
COAST,KWALE,,SALIT,155.038,0.002037947,,47.68458925,0.002188571,0.002037947,23.93947327
COAST,KWALE,,SAWA CANDLES,19.2,0.010032326,,,0.010693996,0.010032326,
COAST,KWALE,,SAWA GLYCERIN,4.236916667,0.008259002,,,0.008722463,0.008259002,
COAST,KWALE,,SAWA MILKING JELLY,34.79583333,0.012457134,,,0.013750859,0.012457134,
COAST,KWALE,,SAWA PETROLLEUM JELLY,2.40125,0.022959889,,69.1779389,0.031001372,0.022959889,36.17728727
COAST,KWALE,,SAWA SOAP,760.804,0.015570155,,,0.020037184,0.015570155,
COAST,KWALE,,USHINDI BAR,36.375,0.005335285,,47.44673382,0.006445697,0.005335285,23.97650874
COAST,KWALE,,USHINDI LIQUID DISHWASH,22.10125,0.005573752,,,0.006541967,0.005573752,
COAST,KWALE,,USHINDI PASTE DISHWASH,0.4,0,,,0.000123001,0,
COAST,KWALE,,WHITE WASH (PWANI OIL PRODUCTS),1562.925,0.066271485,,21.09236349,0.066403391,0.066271485,11.944004
COAST,LAMU,LAMU WEST,AFRISENSE,0.625,0.002777652,0.00090313,56.16951953,0.00562949,0.002777652,28.24077916
COAST,LAMU,LAMU WEST,BELLEZA (PWANI OIL PRODUCTS),22.01252083,0.0445629,0.005352256,,0.047001276,0.0445629,
COAST,LAMU,LAMU WEST,DETREX,344.64,0.014088392,0.002382888,54.67270314,0.014107764,0.014088392,28.10660207
COAST,LAMU,LAMU WEST,FRESCO (PWANI OIL PRODUCTS),14.14379167,0.055065153,0.0060116,,0.059414226,0.055065153,
COAST,LAMU,LAMU WEST,FRESH FRI,96.231,0.001702278,0.000426026,35.23114298,0.002136797,0.001702278,17.6755447
COAST,LAMU,LAMU WEST,ONJA,16.5,0.0062924,0.002408056,47.35629313,0.006487762,0.0062924,23.9761313
COAST,LAMU,LAMU WEST,SALIT,10.692,0,5.79E-05,47.68458925,0.000150932,0,23.84229463
COAST,LAMU,LAMU WEST,SAWA CANDLES,7.2,0.003344109,0.000813137,,0.004010248,0.003344109,
COAST,LAMU,LAMU WEST,SAWA MILKING JELLY,34.2275,0.012232242,0.001604869,,0.013526262,0.012232242,
COAST,LAMU,LAMU WEST,SAWA PETROLLEUM JELLY,4.5475,0.050899032,0.007775033,69.1779389,0.058710562,0.050899032,38.11005956
COAST,LAMU,LAMU WEST,SAWA SOAP,1031.424,0.022729923,0.003567163,,0.027164464,0.022729923,
COAST,LAMU,LAMU WEST,USHINDI BAR,52.8,0.008249069,0.001311624,47.44673382,0.009356228,0.008249069,24.11475827
COAST,LAMU,LAMU WEST,USHINDI LIQUID DISHWASH,94.977,0.027165986,0.005016535,,0.028113179,0.027165986,
COAST,LAMU,LAMU WEST,USHINDI PASTE DISHWASH,28.8,0.008734162,0.002899368,,0.008856089,0.008734162,
COAST,LAMU,LAMU WEST,WHITE WASH (PWANI OIL PRODUCTS),357.6,0.015054072,0.001562495,21.09236349,0.015193213,0.015054072,10.8637077
COAST,LAMU,,BELLEZA (PWANI OIL PRODUCTS),3.685354167,0.00533049,,,0.007868992,0.00533049,
COAST,LAMU,,DETREX,123.84,0.005049814,,54.67270314,0.005069364,0.005049814,27.61243857
COAST,LAMU,,FRESCO (PWANI OIL PRODUCTS),1.4940625,0.001681379,,,0.006276151,0.001681379,
COAST,LAMU,,FRESH FRI,98.011,0.00174182,,35.23114298,0.002176322,0.00174182,17.6769378
COAST,LAMU,,SAWA MILKING JELLY,3.315,0,,,0.001310045,0,
COAST,LAMU,,SAWA PETROLLEUM JELLY,0.6375,0,,69.1779389,0.008230453,0,34.58896945
COAST,LAMU,,SAWA SOAP,172.294,0,,,0.004537682,0,
COAST,LAMU,,USHINDI BAR,6.3,0,,47.44673382,0.001116368,0,23.72336691
COAST,LAMU,,WHITE WASH (PWANI OIL PRODUCTS),111.6,0.004600888,,21.09236349,0.004741506,0.004600888,10.64322535
COAST,MOMBASA,CHANGAMWE,4U SOAP,204,0.157068063,0.040883812,,0.174358974,0.157068063,
COAST,MOMBASA,CHANGAMWE,AFRISENSE,110.65,0.996635202,0.159890179,56.16951953,0.996644824,0.996635202,84.06528019
COAST,MOMBASA,CHANGAMWE,BELLEZA (PWANI OIL PRODUCTS),339.5506042,0.724307036,0.082560364,,0.725010634,0.724307036,
COAST,MOMBASA,CHANGAMWE,DETREX,4150.107,0.169867427,0.028694406,54.67270314,0.169883738,0.169867427,36.62346299
COAST,MOMBASA,CHANGAMWE,DIVA GLYCERIN,6.7565,0.235933169,0.053651332,,0.257832748,0.235933169,
COAST,MOMBASA,CHANGAMWE,FRESCO (PWANI OIL PRODUCTS),181.5783958,0.761664565,0.077177088,,0.762761506,0.761664565,
COAST,MOMBASA,CHANGAMWE,FRESH FRI,4166.440333,0.092120116,0.018445304,35.23114298,0.092515279,0.092120116,20.86106846
COAST,MOMBASA,CHANGAMWE,NDUME,150,0.107458324,0.033240261,48.19629137,0.107458324,0.107458324,29.27723838
COAST,MOMBASA,CHANGAMWE,ONJA,92,0.035984662,0.013426737,47.35629313,0.036174187,0.035984662,25.38224678
COAST,MOMBASA,CHANGAMWE,POPCO,46.332,0,0.00154503,46.66201269,0.011791521,0,23.33100635
COAST,MOMBASA,CHANGAMWE,SALIT,7750.935,0.10928049,0.041961871,47.68458925,0.109414928,0.10928049,29.05328989
COAST,MOMBASA,CHANGAMWE,SAWA CANDLES,48.6,0.026418459,0.005488673,,0.027069177,0.026418459,
COAST,MOMBASA,CHANGAMWE,SAWA GLYCERIN,105.9892986,0.217832715,0.060814018,,0.218198238,0.217832715,
COAST,MOMBASA,CHANGAMWE,SAWA MILKING JELLY,925.695,0.364990699,0.043404262,,0.36582259,0.364990699,
COAST,MOMBASA,CHANGAMWE,SAWA PETROLLEUM JELLY,30.83375,0.393084371,0.052717628,69.1779389,0.398079561,0.393084371,61.78173603
COAST,MOMBASA,CHANGAMWE,SAWA SOAP,17450.267,0.457121739,0.060351455,,0.459585148,0.457121739,
COAST,MOMBASA,CHANGAMWE,USHINDI BAR,4329.95,0.767012595,0.107561833,47.44673382,0.767272695,0.767012595,60.11560936
COAST,MOMBASA,CHANGAMWE,USHINDI LIQUID DISHWASH,237.16475,0.069294558,0.012526667,,0.070200732,0.069294558,
COAST,MOMBASA,CHANGAMWE,USHINDI PASTE DISHWASH,183.6,0.056341493,0.01848347,,0.056457565,0.056341493,
COAST,MOMBASA,CHANGAMWE,WHITE WASH (PWANI OIL PRODUCTS),16085.55,0.683375826,0.070284104,21.09236349,0.683420555,0.683375826,24.96019307
COAST,MOMBASA,JOMVU,4U SOAP,90,0.057591623,0.018036976,,0.076923077,0.057591623,
COAST,MOMBASA,JOMVU,AFRISENSE,55.9225,0.502280836,0.080808482,56.16951953,0.503704204,0.502280836,56.29763302
COAST,MOMBASA,JOMVU,BELLEZA (PWANI OIL PRODUCTS),204.5869583,0.435394456,0.049744496,,0.436835389,0.435394456,
COAST,MOMBASA,JOMVU,DETREX,3819.146,0.156319344,0.026406097,54.67270314,0.156335921,0.156319344,35.88275264
