REGION_NAME,BRAND,SKU,MONTH,Sales Value,VOLUME,Price,Total_Sales_Vol,mean,std,Market_Share,Total_brand,z_score,Cleaned_Brand,PED,Cluster
MODERN TRADE,DIVA (PWANI OIL PRODUCTS),500ML,10,19126.045,44.433,430.4468526,1498718.376,2790.909453,12781.34785,2.96E-05,300,-0.214881598,DIVA PWANI OIL PRODUCTS,,White A (Low Potential)
MODERN TRADE,DIVA (PWANI OIL PRODUCTS),500ML,11,11792.968,25.749,457.9971261,1456717.545,2785.310793,12445.95906,1.77E-05,300,-0.221723515,DIVA PWANI OIL PRODUCTS,,White A (Low Potential)
MODERN TRADE,DIVA (PWANI OIL PRODUCTS),500ML,12,21405.374,48.497,441.3752191,1767646.597,3445.704867,16260.72772,2.74E-05,300,-0.208921023,DIVA PWANI OIL PRODUCTS,,White A (Low Potential)
NAIROBI,DIRIA,500G,1,0,,,341916.325,3561.628385,6134.465533,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,2,0,,,346650.58,3648.953474,6417.890082,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,3,0,,,349000.462,3673.689074,6527.447528,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,4,0,,,355942.578,3827.339548,6320.764081,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,5,0,,,316613.272,3479.266725,5947.804592,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,6,0,,,336262.382,3655.025891,7063.819056,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,7,0,,,346335.621,3935.632057,8250.931124,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,8,0,,,386380.301,4154.626892,10377.56981,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,9,0,,,400332.137,4448.134856,11682.25325,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,10,0,,,423900.806,4509.583043,11394.44133,,38,,DIRIA,-0.6800514,Unclassified
NAIROBI,DIRIA,500G,11,19186.782,47.967,399.9996247,428102.165,4653.284402,11154.59562,0.000112046,38,-0.412862784,DIRIA,-0.6800514,White A (Low Potential)
NAIROBI,DIRIA,500G,12,10380.094,25.95,400.0036224,484394.155,5208.539301,10641.63758,5.36E-05,38,-0.487010506,DIRIA,-0.6800514,White A (Low Potential)
NAIROBI,FRYMATE,10000G,1,0,,,341916.325,3561.628385,6134.465533,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,10000G,2,0,,,346650.58,3648.953474,6417.890082,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,10000G,3,233513.509,898.129,259.9999655,349000.462,3673.689074,6527.447528,0.002573432,38,-0.425213694,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,10000G,4,260728.965,1002.804,259.9999252,355942.578,3827.339548,6320.764081,0.00281732,38,-0.446866156,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,10000G,5,275155.229,1058.339,259.9878007,316613.272,3479.266725,5947.804592,0.003342687,38,-0.407028793,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,10000G,6,249872.935,999.492,249.999935,336262.382,3655.025891,7063.819056,0.002972357,38,-0.375934586,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,10000G,7,302800.964,1211.204,249.9999703,346335.621,3935.632057,8250.931124,0.003497197,38,-0.330196437,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,10000G,8,237662.26,950.649,250.0000105,386380.301,4154.626892,10377.56981,0.002460397,38,-0.308740673,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,10000G,9,0,,,400332.137,4448.134856,11682.25325,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,10000G,10,0,,,423900.806,4509.583043,11394.44133,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,10000G,11,0,,,428102.165,4653.284402,11154.59562,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,10000G,12,0,,,484394.155,5208.539301,10641.63758,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,1000G,1,1290303.62,3738.055,345.1804802,341916.325,3561.628385,6134.465533,0.01093266,38,0.0287599,FRYMATE,-1.256105789,Yellow B (Struggling)
NAIROBI,FRYMATE,1000G,2,1161428.413,3308.743,351.0180189,346650.58,3648.953474,6417.890082,0.009544894,38,-0.053009707,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,3,1298474.101,3643.087,356.4213814,349000.462,3673.689074,6527.447528,0.010438631,38,-0.004688214,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,4,1451662.878,4218.67,344.1043926,355942.578,3827.339548,6320.764081,0.011852108,38,0.06191189,FRYMATE,-1.256105789,Yellow B (Struggling)
NAIROBI,FRYMATE,1000G,5,1165620.841,3375.677,345.2998735,316613.272,3479.266725,5947.804592,0.01066183,38,-0.017416464,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,6,1176721.532,3456.946,340.3933796,336262.382,3655.025891,7063.819056,0.010280502,38,-0.028041473,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,7,1065942.447,3200.812,333.0225102,346335.621,3935.632057,8250.931124,0.009241937,38,-0.089059046,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,8,949930.28,2966.746,320.1926555,386380.301,4154.626892,10377.56981,0.007678306,38,-0.114466191,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,9,866142.368,2715.808,318.9262157,400332.137,4448.134856,11682.25325,0.006783887,38,-0.148287049,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,10,847555.653,2612.568,324.4147724,423900.806,4509.583043,11394.44133,0.006163159,38,-0.166486007,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,11,691283.982,2096.962,329.6597564,428102.165,4653.284402,11154.59562,0.004898275,38,-0.229172127,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,1000G,12,1098899.416,3361.334,326.9236012,484394.155,5208.539301,10641.63758,0.006939254,38,-0.173582805,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,100G,1,50924.098,101.848,500.0009622,341916.325,3561.628385,6134.465533,0.000297874,38,-0.563990517,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,100G,2,37101.356,74.203,499.9980594,346650.58,3648.953474,6417.890082,0.000214057,38,-0.556997772,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,100G,3,23085.591,46.171,500.0019709,349000.462,3673.689074,6527.447528,0.000132295,38,-0.555733012,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,100G,4,23131.992,46.264,499.9998271,355942.578,3827.339548,6320.764081,0.000129976,38,-0.598199126,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,100G,5,0,,,316613.272,3479.266725,5947.804592,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,6,0,,,336262.382,3655.025891,7063.819056,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,7,0,,,346335.621,3935.632057,8250.931124,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,8,0,,,386380.301,4154.626892,10377.56981,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,9,0,,,400332.137,4448.134856,11682.25325,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,10,0,,,423900.806,4509.583043,11394.44133,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,11,0,,,428102.165,4653.284402,11154.59562,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,100G,12,0,,,484394.155,5208.539301,10641.63758,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,2000G,1,338056.416,942.64,358.6272766,341916.325,3561.628385,6134.465533,0.002756932,38,-0.426930166,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,2000G,2,253708.055,699.042,362.9367835,346650.58,3648.953474,6417.890082,0.002016561,38,-0.459638828,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,3,257741.323,705.71,365.2227161,349000.462,3673.689074,6527.447528,0.002022089,38,-0.454692138,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,4,357937.094,1050.014,340.8879253,355942.578,3827.339548,6320.764081,0.002949953,38,-0.439397122,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,2000G,5,243702.075,704.629,345.8587072,316613.272,3479.266725,5947.804592,0.002225519,38,-0.466497795,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,6,249093.008,710.397,350.6391609,336262.382,3655.025891,7063.819056,0.002112627,38,-0.416860747,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,7,299435.973,876.047,341.8035482,346335.621,3935.632057,8250.931124,0.002529474,38,-0.370816943,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,8,391451.498,1157.561,338.1692179,386380.301,4154.626892,10377.56981,0.002995911,38,-0.288802287,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,2000G,9,334248.491,978.258,341.6772375,400332.137,4448.134856,11682.25325,0.002443616,38,-0.297021198,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,10,347263.289,1022.816,339.516872,423900.806,4509.583043,11394.44133,0.002412866,38,-0.306005967,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,11,333050.364,992.508,335.5644126,428102.165,4653.284402,11154.59562,0.002318391,38,-0.328185488,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,2000G,12,455711.046,1343.57,339.1792359,484394.155,5208.539301,10641.63758,0.002773712,38,-0.363193096,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,250G,1,21188.947,57.172,370.6175575,341916.325,3561.628385,6134.465533,0.000167211,38,-0.571273303,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,250G,2,19006.025,51.431,369.5441465,346650.58,3648.953474,6417.890082,0.000148366,38,-0.560545978,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,3,16984.898,45.713,371.5550937,349000.462,3673.689074,6527.447528,0.000130983,38,-0.555803177,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,4,21027.655,56.535,371.9404793,355942.578,3827.339548,6320.764081,0.000158832,38,-0.596574164,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,5,21934.961,58.965,371.9996778,316613.272,3479.266725,5947.804592,0.000186237,38,-0.575052807,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,250G,6,11514.39,34.821,330.6737314,336262.382,3655.025891,7063.819056,0.000103553,38,-0.512499664,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,7,12705.086,44.607,284.822696,346335.621,3935.632057,8250.931124,0.000128797,38,-0.471586176,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,8,5727.041,20.75,276.0019759,386380.301,4154.626892,10377.56981,5.37E-05,38,-0.398347298,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,9,2414.959,8.75,275.9953143,400332.137,4448.134856,11682.25325,2.19E-05,38,-0.38001101,FRYMATE,-1.256105789,White A (Low Potential)
NAIROBI,FRYMATE,250G,10,0,,,423900.806,4509.583043,11394.44133,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,250G,11,0,,,428102.165,4653.284402,11154.59562,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,250G,12,0,,,484394.155,5208.539301,10641.63758,,38,,FRYMATE,-1.256105789,Unclassified
NAIROBI,FRYMATE,5000G,1,33847.86,129.289,261.7999985,341916.325,3561.628385,6134.465533,0.000378131,38,-0.559517266,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,2,52779.542,201.43,262.0242367,346650.58,3648.953474,6417.890082,0.000581075,38,-0.537173967,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,3,53970.984,205.712,262.3618651,349000.462,3673.689074,6527.447528,0.000589432,38,-0.531291452,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,4,41579.425,158.573,262.2099916,355942.578,3827.339548,6320.764081,0.000445502,38,-0.580430863,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,5,46095.947,175.714,262.3350843,316613.272,3479.266725,5947.804592,0.00055498,38,-0.555423884,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,6,64799.49,247.142,262.1953776,336262.382,3655.025891,7063.819056,0.000734968,38,-0.482442127,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,7,63661.058,242.859,262.1317637,346335.621,3935.632057,8250.931124,0.000701224,38,-0.447558342,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,8,54673.71,208.573,262.1322511,386380.301,4154.626892,10377.56981,0.000539813,38,-0.380248359,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,9,34463.565,131.429,262.2219221,400332.137,4448.134856,11682.25325,0.0003283,38,-0.369509697,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,10,43818.168,167.144,262.158187,423900.806,4509.583043,11394.44133,0.0003943,38,-0.381101532,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,11,54946.218,209.286,262.5412976,428102.165,4653.284402,11154.59562,0.000488869,38,-0.398400673,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,5000G,12,70490.903,268.571,262.466547,484394.155,5208.539301,10641.63758,0.000554447,38,-0.464211289,FRYMATE,-1.256105789,Blue B (Stagnant)
NAIROBI,FRYMATE,500G,1,875425.669,2531.757,345.7779198,341916.325,3561.628385,6134.465533,0.00740461,38,-0.167882822,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,2,829161.011,2396.805,345.9442929,346650.58,3648.953474,6417.890082,0.006914181,38,-0.195102823,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,3,848026.833,2489.945,340.5805482,349000.462,3673.689074,6527.447528,0.007134503,38,-0.181348692,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,4,1008771.142,3032.756,332.6252234,355942.578,3827.339548,6320.764081,0.008520352,38,-0.125710047,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,5,884225.174,2651.721,333.4533211,316613.272,3479.266725,5947.804592,0.008375268,38,-0.139134653,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,6,703526.748,2193.658,320.7094032,336262.382,3655.025891,7063.819056,0.00652365,38,-0.206880709,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,7,614761.143,1904.856,322.733657,346335.621,3935.632057,8250.931124,0.005500029,38,-0.246126895,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,8,633716.21,1997.749,317.2151306,386380.301,4154.626892,10377.56981,0.005170421,38,-0.207840364,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,9,551243.265,1646.397,334.8179479,400332.137,4448.134856,11682.25325,0.004112578,38,-0.23982855,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,10,623028.735,1816.842,342.9185009,423900.806,4509.583043,11394.44133,0.004286007,38,-0.236320585,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,11,487232.377,1470.18,331.4100158,428102.165,4653.284402,11154.59562,0.00343418,38,-0.2853626,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,FRYMATE,500G,12,609997.053,1828.598,333.5872909,484394.155,5208.539301,10641.63758,0.003775021,38,-0.317614773,FRYMATE,-1.256105789,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,1,638664.451,1856.419,344.0303353,341916.325,3561.628385,6134.465533,0.005429454,38,-0.277971956,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,2,604824.776,1736.243,348.3526073,346650.58,3648.953474,6417.890082,0.005008626,38,-0.298027926,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,3,587451.756,1665.605,352.6957208,349000.462,3673.689074,6527.447528,0.004772501,38,-0.307636954,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,4,609957.164,1750.368,348.4736718,355942.578,3827.339548,6320.764081,0.004917557,38,-0.328595012,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,5,534591.505,1480.932,360.9831545,316613.272,3479.266725,5947.804592,0.004677416,38,-0.335978544,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,6,507059.916,1400.455,362.0679822,336262.382,3655.025891,7063.819056,0.004164769,38,-0.319171665,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,7,472080.951,1371.256,344.269014,346335.621,3935.632057,8250.931124,0.003959327,38,-0.310798384,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,8,358130.869,1021.237,350.6834055,386380.301,4154.626892,10377.56981,0.002643088,38,-0.301938696,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,1000G,9,338326.663,970.226,348.7091286,400332.137,4448.134856,11682.25325,0.002423553,38,-0.297708737,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,1000G,10,314448.101,887.094,354.4698769,423900.806,4509.583043,11394.44133,0.002092692,38,-0.317917214,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,1000G,11,259921.118,762.909,340.6974069,428102.165,4653.284402,11154.59562,0.001782072,38,-0.348768842,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,1000G,12,359305.276,1066.961,336.7557727,484394.155,5208.539301,10641.63758,0.002202671,38,-0.389186182,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,100G,1,17314.193,57.714,299.9998787,341916.325,3561.628385,6134.465533,0.000168796,38,-0.571184949,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,100G,2,14840.542,49.468,300.0028705,346650.58,3648.953474,6417.890082,0.000142703,38,-0.560851842,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,100G,3,13851.355,46.171,300.0011912,349000.462,3673.689074,6527.447528,0.000132295,38,-0.555733012,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,100G,4,5397.465,17.992,299.9924967,355942.578,3827.339548,6320.764081,5.05E-05,38,-0.602672003,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,100G,5,4034.873,13.45,299.9905576,316613.272,3479.266725,5947.804592,4.25E-05,38,-0.58270521,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,100G,6,0,,,336262.382,3655.025891,7063.819056,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,7,0,,,346335.621,3935.632057,8250.931124,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,8,0,,,386380.301,4154.626892,10377.56981,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,9,0,,,400332.137,4448.134856,11682.25325,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,10,0,,,423900.806,4509.583043,11394.44133,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,11,0,,,428102.165,4653.284402,11154.59562,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,100G,12,0,,,484394.155,5208.539301,10641.63758,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,2000G,1,297536.495,946.713,314.2837322,341916.325,3561.628385,6134.465533,0.002768844,38,-0.426266212,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,2000G,2,146560.505,418.601,350.1198158,346650.58,3648.953474,6417.890082,0.001207559,38,-0.503335587,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,3,180497.368,508.477,354.976465,349000.462,3673.689074,6527.447528,0.001456952,38,-0.484908084,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,4,162811.169,481.86,337.8806479,355942.578,3827.339548,6320.764081,0.001353758,38,-0.52928404,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,5,150194.752,418.117,359.2170421,316613.272,3479.266725,5947.804592,0.001320592,38,-0.514668846,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,6,148962.454,414.468,359.4064053,336262.382,3655.025891,7063.819056,0.001232573,38,-0.458754374,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,7,100279.675,283.069,354.2587673,346335.621,3935.632057,8250.931124,0.000817326,38,-0.442684953,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,8,181399.55,509.11,356.3071831,386380.301,4154.626892,10377.56981,0.00131764,38,-0.351288111,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,9,151020.184,422.701,357.274253,400332.137,4448.134856,11682.25325,0.001055876,38,-0.344576836,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,10,143623.941,402.065,357.2157263,423900.806,4509.583043,11394.44133,0.000948488,38,-0.360484373,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,11,169113.856,518.481,326.1717517,428102.165,4653.284402,11154.59562,0.001211115,38,-0.370681605,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,2000G,12,224172.838,675.989,331.6220205,484394.155,5208.539301,10641.63758,0.001395535,38,-0.425926016,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,250G,1,8248.254,26.431,312.0674208,341916.325,3561.628385,6134.465533,7.73E-05,38,-0.576284497,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,2,8924.694,27.255,327.4516236,346650.58,3648.953474,6417.890082,7.86E-05,38,-0.564312948,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,3,5749.001,17.141,335.3947261,349000.462,3673.689074,6527.447528,4.91E-05,38,-0.560180386,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,4,7040.141,21.033,334.7188228,355942.578,3827.339548,6320.764081,5.91E-05,38,-0.60219089,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,5,4146.23,12.501,331.6718663,316613.272,3479.266725,5947.804592,3.95E-05,38,-0.582864765,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,6,3159.132,9.429,335.0442253,336262.382,3655.025891,7063.819056,2.80E-05,38,-0.51609432,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,7,2750.018,9.714,283.0984147,346335.621,3935.632057,8250.931124,2.80E-05,38,-0.475815153,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,8,3154.294,11.429,275.9903754,386380.301,4154.626892,10377.56981,2.96E-05,38,-0.399245485,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,9,2986.713,10.821,276.0108123,400332.137,4448.134856,11682.25325,2.70E-05,38,-0.379833733,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,10,3725.993,13.5,275.9994815,423900.806,4509.583043,11394.44133,3.18E-05,38,-0.39458565,MPISHI POA,-1.585225924,White A (Low Potential)
NAIROBI,MPISHI POA,250G,11,0,,,428102.165,4653.284402,11154.59562,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,250G,12,0,,,484394.155,5208.539301,10641.63758,,38,,MPISHI POA,-1.585225924,Unclassified
NAIROBI,MPISHI POA,500G,1,544390.374,1430.099,380.6662154,341916.325,3561.628385,6134.465533,0.004182599,38,-0.347467823,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,2,560767.537,1473.356,380.605595,346650.58,3648.953474,6417.890082,0.004250263,38,-0.338989519,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,3,491091.706,1335.111,367.8283723,349000.462,3673.689074,6527.447528,0.003825528,38,-0.358268383,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,4,462064.467,1294.894,356.8357464,355942.578,3827.339548,6320.764081,0.003637929,38,-0.400654971,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,5,372474.058,1039.134,358.4466084,316613.272,3479.266725,5947.804592,0.003282029,38,-0.410257716,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,6,309643.822,864.513,358.171389,336262.382,3655.025891,7063.819056,0.002570948,38,-0.395043088,MPISHI POA,-1.585225924,Yellow A (Resilient)
NAIROBI,MPISHI POA,500G,7,246726.145,695.67,354.6597453,346335.621,3935.632057,8250.931124,0.002008659,38,-0.392678355,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,500G,8,176980.644,505.257,350.2784603,386380.301,4154.626892,10377.56981,0.001307668,38,-0.351659392,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,500G,9,199440.782,572.527,348.3517493,400332.137,4448.134856,11682.25325,0.00143013,38,-0.331751741,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,500G,10,225305.49,648.523,347.4132606,423900.806,4509.583043,11394.44133,0.001529893,38,-0.338854704,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,500G,11,168459.79,482.188,349.365372,428102.165,4653.284402,11154.59562,0.001126339,38,-0.373935241,MPISHI POA,-1.585225924,Blue B (Stagnant)
NAIROBI,MPISHI POA,500G,12,232041.605,663.738,349.5981924,484394.155,5208.539301,10641.63758,0.001370244,38,-0.427077249,MPISHI POA,-1.585225924,Blue B (Stagnant)
